CustomerID;Recency;InvoiceNo;TotalPrice;Quantity; UnitPrice ;Country;Churn;Predicted_Churn
170140;153;3;56554;245; $2.882.432.432.432.430,00 ;31;1;1
170150;30;2;75910;828; $14.263.636.363.636.400,00 ;31;0;0
170190;547;1;25100;223; $17.081.632.653.061.200,00 ;31;1;1
170220;122;1;7100;108; $9.585.714.285.714.290,00 ;31;1;1
170240;218;2;5625;45; $1.250,00 ;31;1;1
170250;62;3;35777;235; $20.066.666.666.666.700,00 ;31;0;0
170260;158;2;15483;97; $4.035,00 ;31;1;1
170270;342;1;1320;6; $3.300,00 ;31;1;1
170300;154;1;13157;146; $19.663.636.363.636.400,00 ;31;1;1
170310;126;1;22595;125; $18.515.384.615.384.600,00 ;31;1;1
170330;97;1;30030;66; $3.783.333.333.333.330,00 ;31;1;1
170350;129;2;43353;229; $33.057.142.857.142.900,00 ;31;1;1
170380;91;1;10106;28; $39.254.545.454.545.500,00 ;31;1;1
170420;64;4;81455;874; $15.825.882.352.941.200,00 ;31;0;0
170430;153;1;61076;246; $39.348.387.096.774.200,00 ;31;1;1
170450;187;2;14835;35; $10.483.333.333.333.300,00 ;31;1;1
170460;218;1;64202;510; $2.169.090.909.090.910,00 ;31;1;1
170480;10;2;69236;424; $27.742.105.263.157.900,00 ;31;0;0
170520;30;1;40250;261; $17.415.217.391.304.300,00 ;31;0;0
170530;337;1;46446;122; $42.084.615.384.615.400,00 ;31;1;1
170540;30;2;43248;384; $3.693.030.303.030.300,00 ;31;0;0
170590;61;2;138181;1043; $21.432.954.545.454.500,00 ;31;0;0
170610;220;1;48412;196; $2.435,00 ;31;1;1
170620;455;2;27148;258; $19.284.615.384.615.400,00 ;31;1;1
170640;1;2;70016;244; $39.035.897.435.897.400,00 ;31;0;0
170680;184;6;94423;513; $20.988.888.888.888.900,00 ;31;1;1
170690;30;5;175889;1027; $2.897.676.767.676.770,00 ;31;0;0
170710;2;5;129440;827; $2.995.888.888.888.890,00 ;31;0;0
170760;38;3;68007;295; $44.224,00 ;31;0;0
170780;274;2;36920;788; $5.992.857.142.857.140,00 ;31;1;1
170820;183;1;130229;733; $23.971.929.824.561.400,00 ;31;1;1
170830;100;1;69136;372; $1.808,00 ;31;1;1
170850;125;3;86155;536; $20.664.285.714.285.700,00 ;31;1;1
170860;91;4;146172;1502; $19.416.455.696.202.500,00 ;31;1;1
170880;30;2;58269;291; $3.035.263.157.894.740,00 ;31;0;0
170900;2;3;96011;464; $25.615.909.090.909.100,00 ;31;0;0
170920;161;2;59905;391; $21.688.235.294.117.600,00 ;31;1;1
170950;101;1;31315;143; $3.700.625,00 ;31;1;1
170960;1;1;26361;67; $45.977.777.777.777.800,00 ;31;0;0
170970;152;2;31320;159; $2.288.494.623.655.910,00 ;26;1;1
171010;61;1;47100;256; $249.125,00 ;31;0;0
171050;192;2;63491;693; $17.845.555.555.555.600,00 ;31;1;1
171090;61;3;30363;242; $18.956.896.551.724.100,00 ;31;0;0
171140;101;4;42275;164; $3.697.590.361.445.780,00 ;31;1;1
171150;66;2;52748;206; $4.010.952.380.952.380,00 ;31;0;0
171190;31;2;45958;334; $2.180,00 ;31;0;0
171220;3;1;13832;80; $1.970,00 ;31;0;0
171230;338;1;29994;246; $13.522.222.222.222.200,00 ;31;1;1
171240;158;1;26865;130; $33.175,00 ;31;1;1
171260;65;4;66986;608; $1.677.020.202.020.200,00 ;31;0;0
171280;101;1;13414;76; $23.457.142.857.142.900,00 ;31;1;1
171310;183;2;109685;454; $3.039.193.548.387.100,00 ;31;1;1
171350;303;3;30910;536; $873.125,00 ;31;1;1
171380;99;1;34360;126; $44.525,00 ;31;1;1
171400;190;1;46154;302; $2.408,00 ;31;1;1
171440;120;1;34296;132; $4.186,00 ;31;1;1
171470;343;1;38682;250; $22.144.444.444.444.400,00 ;31;1;1
171570;302;1;15754;70; $3.072,00 ;31;1;1
171580;153;1;56842;317; $36.967.857.142.857.100,00 ;31;1;1
171600;7;3;159998;1368; $14.747.008.547.008.500,00 ;31;0;0
171620;30;9;132258;825; $3.561.264.367.816.090,00 ;31;0;0
171640;34;6;165689;1059; $23.875,00 ;31;0;0
171660;334;1;7875;21; $3.750,00 ;31;1;1
171690;96;1;26674;102; $3.241.111.111.111.110,00 ;31;1;1
171730;1;3;119380;416; $29.545.454.545.454.500,00 ;31;0;0
171740;189;1;5045;41; $1.190,00 ;31;1;1
171750;5;1;30262;182; $24.430.769.230.769.200,00 ;31;0;0
171800;7;2;30598;358; $12.320.930.232.558.100,00 ;31;0;0
171810;698;1;15552;216; $805,00 ;31;1;1
171830;153;2;129848;418; $42.676.190.476.190.500,00 ;31;1;1
171860;62;1;7200;100; $720,00 ;31;0;0
171880;61;3;120702;661; $25.106.451.612.903.200,00 ;31;0;0
171900;1;1;24974;160; $21.644.444.444.444.400,00 ;31;0;0
171910;30;7;202889;1167; $24.051.898.734.177.200,00 ;31;0;0
171930;1;3;19096;68; $2.727.142.857.142.860,00 ;31;0;0
171940;38;1;10;1; $100,00 ;31;0;0
171970;61;1;75291;191; $4.190,00 ;31;0;0
171980;455;2;47009;242; $2.658.831.168.831.170,00 ;31;1;1
172040;7;1;46125;119; $6.295.454.545.454.540,00 ;31;0;0
172110;5;3;78012;448; $2.635.416.666.666.670,00 ;31;0;0
172130;486;1;31290;92; $4.256.666.666.666.670,00 ;31;1;1
172140;62;3;46306;139; $4.314.339.622.641.510,00 ;31;0;0
172180;32;6;93130;474; $2.513.470.588.235.290,00 ;31;0;0
172190;122;1;10856;89; $18.096,00 ;31;1;1
172200;187;6;111746;730; $2.438.095.238.095.240,00 ;31;1;1
172210;274;2;32199;288; $1.735.873.015.873.020,00 ;31;1;1
172220;215;1;33903;128; $28.560.714.285.714.300,00 ;31;1;1
172230;312;2;37306;112; $3.267.755.102.040.820,00 ;31;1;1
172260;253;1;38026;406; $23.952.380.952.381.000,00 ;31;1;1
172270;62;2;19077;297; $12.488.888.888.888.900,00 ;31;0;0
172280;154;4;77520;636; $14.901.123.595.505.600,00 ;31;1;1
172290;246;1;16105;77; $2.082,00 ;31;1;1
172300;312;1;67500;198; $64.275,00 ;31;1;1
172310;128;4;123444;745; $2.424.909.090.909.090,00 ;31;1;1
172320;152;1;17568;93; $2.526.315.789.473.680,00 ;31;1;1
172330;244;1;16838;131; $20.248,00 ;31;1;1
172340;66;1;14989;55; $3.697.857.142.857.140,00 ;31;0;0
172350;667;1;34190;126; $3.430,00 ;31;1;1
172360;37;2;23528;136; $2.578.333.333.333.330,00 ;31;0;0
172380;30;8;185600;856; $25.459.191.176.470.600,00 ;31;0;0
172420;5;1;70944;411; $2.003.793.103.448.280,00 ;31;0;0
172480;33;1;29408;213; $17.408.695.652.173.900,00 ;31;0;0
172500;182;1;19127;98; $25.426.470.588.235.300,00 ;31;1;1
172510;364;1;25268;110; $2.915.128.205.128.200,00 ;31;1;1
172520;188;1;32306;191; $25.601.162.790.697.700,00 ;31;1;1
172540;213;1;10024;101; $12.554.385.964.912.300,00 ;31;1;1
172590;547;1;35518;275; $2.018.505.747.126.440,00 ;31;1;1
172620;486;1;26886;74; $3.570,00 ;31;1;1
172650;5;1;35763;217; $2.557.792.207.792.210,00 ;31;0;0
172660;152;2;19569;134; $20.331.746.031.746.000,00 ;31;1;1
172670;246;2;31195;159; $3.301.842.105.263.160,00 ;31;1;1
172680;4;3;31148;412; $985,00 ;31;0;0
172740;244;1;11198;79; $17.440.740.740.740.700,00 ;31;1;1
172780;7;1;24604;179; $4.753.333.333.333.330,00 ;31;0;0
172820;337;1;68700;916; $988,00 ;31;1;1
172840;33;3;109631;883; $15.609.661.835.748.800,00 ;31;0;0
172870;341;3;36038;228; $26.694.594.594.594.600,00 ;31;1;1
172880;341;1;12730;110; $2.100,00 ;31;1;1
172890;5;3;92938;520; $20.700.900.900.900.900,00 ;31;0;0
172900;182;1;16654;128; $20.977.551.020.408.200,00 ;31;1;1
172910;253;1;55080;72; $7.650,00 ;31;1;1
172930;1;7;117270;749; $21.415.740.740.740.700,00 ;31;0;0
172950;30;3;53994;294; $2.894.927.536.231.880,00 ;31;0;0
172980;156;1;10764;132; $810,00 ;31;1;1
172990;32;1;30986;329; $16.535.714.285.714.300,00 ;31;0;0
173020;94;3;85413;443; $2.940,00 ;31;1;1
173060;130;5;208914;3122; $1.145,00 ;31;1;1
173090;216;1;7141;41; $2.780,00 ;31;1;1
173120;156;2;39950;276; $2.286.153.846.153.850,00 ;31;1;1
173140;1;3;128845;1127; $18.322.093.023.255.800,00 ;31;0;0
173170;32;1;202794;606; $3.842.857.142.857.140,00 ;31;0;0
173200;547;1;41690;210; $36.890.909.090.909.100,00 ;31;1;1
173210;276;2;63849;373; $2.376.448.598.130.840,00 ;31;1;1
173230;92;3;40767;331; $1.416.904.761.904.760,00 ;31;1;1
173240;10;2;70223;606; $1.367.058.823.529.410,00 ;31;0;0
173250;252;1;9680;60; $16.333.333.333.333.300,00 ;31;1;1
173300;276;1;26490;100; $4.396,00 ;31;1;1
173310;125;1;17520;16; $10.950,00 ;31;1;1
173340;70;2;23898;315; $8.372.727.272.727.270,00 ;31;0;0
173370;5;4;187415;1269; $20.454.696.132.596.700,00 ;31;0;0
173380;10;2;133765;652; $2.794.761.904.761.900,00 ;31;0;0
173390;185;2;24336;152; $29.522.222.222.222.200,00 ;31;1;1
173410;187;3;68434;489; $1.840.928.961.748.630,00 ;31;1;1
173450;155;1;15580;116; $4.750,00 ;31;1;1
173460;1;5;82666;622; $18.539.890.710.382.500,00 ;31;0;0
173480;30;2;31941;323; $17.754.945.054.945.100,00 ;31;0;0
173500;333;2;39498;152; $2.850,00 ;31;1;1
173510;38;2;35845;49; $6.840.909.090.909.090,00 ;31;0;0
173530;126;2;174000;1200; $1.450,00 ;31;1;1
173560;343;1;17822;166; $11.215.789.473.684.200,00 ;31;1;1
173580;100;1;11915;45; $3.961.764.705.882.350,00 ;31;1;1
173600;127;1;30899;167; $29.398.333.333.333.300,00 ;31;1;1
173610;188;1;21892;51; $5.710.625,00 ;31;1;1
173620;284;1;15000;76; $2.833.333.333.333.330,00 ;31;1;1
173650;40;2;69352;712; $1.631.012.658.227.850,00 ;31;0;0
173680;153;3;74898;780; $2.002.941.176.470.590,00 ;31;1;1
173700;124;1;11736;140; $15.233.333.333.333.300,00 ;31;1;1
173720;62;4;62655;432; $17.579.577.464.788.700,00 ;31;0;0
173740;220;2;48047;85; $6.826.428.571.428.570,00 ;31;1;1
173760;343;1;10585;35; $3.942.307.692.307.690,00 ;31;1;1
173770;32;10;192911;1185; $22.836.864.406.779.700,00 ;31;0;0
173820;215;1;519;25; $180,00 ;31;1;1
173830;212;1;18795;150; $16.711.764.705.882.400,00 ;31;1;1
173840;250;1;22765;43; $4.383.333.333.333.330,00 ;31;1;1
173860;302;3;114502;1026; $1.377,00 ;31;1;1
173870;183;1;34455;244; $2.224,00 ;31;1;1
173880;6;1;38160;360; $1.060,00 ;31;0;0
173920;192;1;10581;99; $2.023.846.153.846.150,00 ;31;1;1
173940;250;1;20387;241; $34.425,00 ;31;1;1
174000;217;1;73617;494; $2.560.194.174.757.280,00 ;31;1;1
174020;91;5;124779;372; $4.085,00 ;31;1;1
174030;275;1;26551;117; $2.863.333.333.333.330,00 ;31;1;1
174050;4;2;51516;498; $24.147.272.727.272.700,00 ;31;0;0
174060;71;3;146035;787; $2.765.929.203.539.820,00 ;31;0;0
174090;127;2;68005;105; $7.036.923.076.923.080,00 ;31;1;1
174100;1;4;92510;466; $3.146.981.132.075.470,00 ;31;0;0
174120;31;4;60950;344; $25.422.857.142.857.100,00 ;31;0;0
174140;127;1;59800;1380; $460,00 ;31;1;1
174190;130;6;179333;891; $3.216.521.739.130.430,00 ;31;1;1
174200;698;1;11555;53; $44.785.714.285.714.300,00 ;31;1;1
174220;5;3;107331;1209; $16.086.153.846.153.800,00 ;31;0;0
174230;189;1;44942;314; $22.836.363.636.363.600,00 ;31;1;1
174250;62;1;68897;371; $2.688.095.238.095.240,00 ;31;0;0
174290;158;3;47164;624; $16.453.846.153.846.200,00 ;31;1;1
174300;153;2;22796;190; $17.278.571.428.571.400,00 ;31;1;1
174320;302;1;16833;115; $19.946.666.666.666.700,00 ;31;1;1
174330;2;1;28777;185; $22.459.259.259.259.300,00 ;31;0;0
174340;152;2;63508;460; $16.984.848.484.848.500,00 ;31;1;1
174360;121;1;9390;42; $2.330,00 ;31;1;1
174400;187;3;18642;246; $678,00 ;31;1;1
174420;64;4;153087;1020; $25.155.434.782.608.700,00 ;31;0;0
174430;250;1;53424;504; $1.060,00 ;4;1;1
174440;34;1;114906;1026; $18.707.792.207.792.200,00 ;4;0;0
174460;312;1;6810;102; $950,00 ;31;1;1
174490;152;3;83971;405; $29.461.344.537.815.100,00 ;31;1;1
174510;121;1;24882;154; $23.523.076.923.076.900,00 ;31;1;1
174530;184;1;34200;160; $23.166.666.666.666.700,00 ;31;1;1
174560;455;1;24986;222; $15.076.470.588.235.300,00 ;31;1;1
174570;217;4;130246;682; $3.153.333.333.333.330,00 ;31;1;1
174590;62;1;27591;227; $17.148.684.210.526.300,00 ;31;0;0
174600;185;3;13943;85; $40.922.222.222.222.200,00 ;31;1;1
174610;61;1;37239;435; $20.106.382.978.723.400,00 ;31;0;0
174620;62;1;18168;72; $3.853.076.923.076.920,00 ;31;0;0
174640;248;1;28996;220; $2.721.111.111.111.110,00 ;31;1;1
174690;218;1;44071;189; $2.895.217.391.304.350,00 ;31;1;1
174700;189;4;81647;1275; $11.377.586.206.896.600,00 ;31;1;1
174720;339;1;23065;169; $17.061.666.666.666.700,00 ;31;1;1
174810;155;3;80743;817; $23.330.357.142.857.100,00 ;31;1;1
174830;95;2;29440;143; $3.381.333.333.333.330,00 ;31;1;1
174890;1;2;35396;428; $9.465.517.241.379.310,00 ;31;0;0
174900;90;4;107782;698; $23.078.125,00 ;31;0;0
174910;121;5;166345;980; $3.257.083.333.333.330,00 ;31;1;1
174920;221;1;37457;155; $3.523.333.333.333.330,00 ;31;1;1
174950;302;2;45589;229; $2.910,00 ;31;1;1
175000;61;1;3555;7; $5.783.333.333.333.330,00 ;31;0;0
175010;281;2;25080;160; $32.844.444.444.444.400,00 ;31;1;1
175020;61;1;21526;94; $3.091.818.181.818.180,00 ;31;0;0
175030;152;2;54366;486; $2.126.315.789.473.680,00 ;31;1;1
175040;189;1;25175;208; $40.953.846.153.846.200,00 ;31;1;1
175050;338;1;55229;287; $28.353.846.153.846.200,00 ;31;1;1
175070;283;1;29520;222; $27.464.444.444.444.400,00 ;31;1;1
175080;252;1;38731;289; $16.222.727.272.727.300,00 ;14;1;1
175120;30;5;154455;1645; $16.156.896.551.724.100,00 ;31;0;0
175140;278;1;18588;135; $194.225,00 ;31;1;1
175150;122;1;6387;23; $2.817,00 ;31;1;1
175160;3;2;28102;160; $25.573.469.387.755.100,00 ;31;0;0
175170;253;1;15394;102; $2.538.181.818.181.820,00 ;31;1;1
175190;547;1;28940;184; $2.700,00 ;31;1;1
175210;61;2;54097;403; $20.248.648.648.648.600,00 ;31;0;0
175220;96;3;82207;761; $17.961.290.322.580.600,00 ;31;1;1
175260;213;2;44046;210; $3.992.142.857.142.860,00 ;31;1;1
175270;220;1;29211;57; $6.712.857.142.857.140,00 ;31;1;1
175280;1;3;96283;661; $2.971.929.824.561.400,00 ;31;0;0
175300;120;2;48810;364; $21.777.884.615.384.600,00 ;31;1;1
175310;307;1;29670;136; $41.242.857.142.857.100,00 ;31;1;1
175350;252;1;16440;136; $14.730.769.230.769.200,00 ;31;1;1
175370;61;2;85793;700; $25.848,00 ;31;0;0
175500;68;1;15433;59; $2.832.142.857.142.860,00 ;31;0;0
175520;62;3;31502;154; $3.567.142.857.142.860,00 ;31;0;0
175530;306;1;148760;1048; $3.100,00 ;31;1;1
175540;31;3;84256;860; $25.582.758.620.689.700,00 ;31;0;0
175550;101;1;18402;156; $2.163.469.387.755.100,00 ;31;1;1
175600;70;4;43650;514; $14.221.428.571.428.600,00 ;31;0;0
175620;64;2;23530;165; $2.293.846.153.846.150,00 ;31;0;0
175660;332;1;43799;226; $2.344.022.988.505.750,00 ;31;1;1
175670;124;4;188830;1284; $2.051.375,00 ;31;1;1
175690;40;1;31381;159; $28.937.931.034.482.800,00 ;31;0;0
175710;161;1;7560;72; $1.050,00 ;31;1;1
175720;336;2;11460;48; $2.700,00 ;31;1;1
175730;61;2;37310;302; $22.425,00 ;31;0;0
175740;37;1;14029;77; $284.375,00 ;31;0;0
175760;3;9;177976;1154; $27.753.846.153.846.200,00 ;31;0;0
175780;219;1;14346;138; $1.286,00 ;31;1;1
175790;213;1;16850;128; $18.254.545.454.545.500,00 ;31;1;1
175800;341;1;4770;6; $7.950,00 ;31;1;1
175840;247;2;106194;458; $3.574,00 ;31;1;1
175850;224;1;41781;571; $17.385.714.285.714.300,00 ;31;1;1
175890;34;3;179270;1185; $21.693.956.043.956.000,00 ;31;0;0
175900;152;1;30608;144; $3.096.875,00 ;31;1;1
175910;94;2;40879;193; $2.881.511.627.906.980,00 ;31;1;1
175930;93;2;166382;1622; $17.309.411.764.705.900,00 ;31;1;1
175950;303;1;13945;85; $24.402.941.176.470.600,00 ;31;1;1
175960;154;4;184561;2929; $19.205.780.346.820.800,00 ;31;1;1
175970;67;1;163739;1176; $26.056.363.636.363.600,00 ;31;0;0
176020;152;2;117827;1004; $177.125,00 ;31;1;1
176040;189;1;14666;115; $17.941.666.666.666.700,00 ;31;1;1
176080;183;2;19342;232; $11.530.508.474.576.300,00 ;31;1;1
176090;69;1;7732;46; $2.010,00 ;31;0;0
176110;37;7;160584;1028; $2.693.475.609.756.100,00 ;31;0;0
176120;97;2;70436;616; $26.011.764.705.882.400,00 ;31;1;1
176130;162;2;70073;403; $2.537.843.137.254.900,00 ;31;1;1
176150;337;2;21105;99; $3.450,00 ;31;1;1
176160;517;1;32640;128; $2.550,00 ;31;1;1
176180;221;3;90705;331; $4.013.974.358.974.360,00 ;31;1;1
176200;31;1;5084;60; $845,00 ;31;0;0
176230;153;1;51571;265; $2.813.636.363.636.360,00 ;31;1;1
176240;219;1;37771;312; $25.908,00 ;31;1;1
176290;33;5;126334;1026; $19.321.052.631.578.900,00 ;31;0;0
176310;121;1;10049;149; $1.479,00 ;31;1;1
176330;33;2;65323;309; $3.056.756.756.756.760,00 ;31;0;0
176340;36;7;178062;723; $3.364.824.902.723.730,00 ;31;0;0
176370;122;1;15483;65; $3.278.181.818.181.820,00 ;31;1;1
176390;130;1;10085;49; $44.214.285.714.285.700,00 ;31;1;1
176420;3;1;29809;190; $21.464.285.714.285.700,00 ;31;0;0
176430;698;1;9021;71; $37.825,00 ;31;1;1
176440;33;4;98243;653; $22.059.016.393.442.600,00 ;31;0;0
176460;250;3;91371;323; $4.202.549.019.607.840,00 ;31;1;1
176470;215;1;10246;30; $49.114.285.714.285.700,00 ;31;1;1
176480;62;2;111729;367; $4.308.709.677.419.350,00 ;31;0;0
176510;122;4;161246;1658; $16.977.319.587.628.900,00 ;31;1;1
176530;33;4;107193;1409; $29.584.090.909.090.900,00 ;31;0;0
176540;161;1;9847;41; $23.754.545.454.545.500,00 ;31;1;1
176550;131;2;92196;404; $33.077.272.727.272.700,00 ;31;1;1
176560;2;2;38344;180; $3.703.333.333.333.330,00 ;31;0;0
176580;6;1;31760;216; $3.138.888.888.888.890,00 ;31;0;0
176590;31;4;87976;412; $36.276,00 ;31;0;0
176630;126;2;40317;183; $6.281.578.947.368.420,00 ;31;1;1
176640;36;1;32619;409; $1.622.608.695.652.170,00 ;31;0;0
176660;182;2;72816;596; $18.988.888.888.888.900,00 ;31;1;1
176670;6;4;111612;554; $357.140.625,00 ;31;0;0
176680;121;2;31715;93; $6.316.666.666.666.670,00 ;31;1;1
176690;94;2;84400;440; $19.452.941.176.470.600,00 ;31;1;1
176710;5;3;109855;524; $32.584.090.909.090.900,00 ;31;0;0
176720;284;1;99424;643; $2.867.073.170.731.710,00 ;31;1;1
176730;121;3;63850;602; $14.181,00 ;31;1;1
176740;547;1;25530;349; $4.863.636.363.636.360,00 ;31;1;1
176760;1;5;97526;766; $1.790,00 ;31;0;0
176820;190;2;71193;395; $22.083.783.783.783.800,00 ;31;1;1
176850;2;3;207795;1318; $2.006.987.951.807.230,00 ;31;0;0
176910;547;1;14250;58; $38.944.444.444.444.400,00 ;31;1;1
176920;162;2;22818;174; $15.871.428.571.428.600,00 ;31;1;1
176960;157;6;149441;1282; $22.612.790.697.674.400,00 ;31;1;1
177000;67;3;161757;825; $31.343.617.021.276.600,00 ;31;0;0
177010;341;1;35675;109; $4.479.166.666.666.670,00 ;31;1;1
177020;91;1;48560;302; $18.042.105.263.157.900,00 ;31;1;1
177030;244;1;30778;214; $19.457.894.736.842.100,00 ;31;1;1
177050;39;5;79760;473; $19.380.769.230.769.200,00 ;31;0;0
177070;158;2;15240;144; $1.770,00 ;31;1;1
177080;219;1;15648;58; $2.876.666.666.666.670,00 ;31;1;1
177190;2;6;183852;768; $30.835.238.095.238.100,00 ;31;0;0
177200;517;1;10200;24; $4.250,00 ;31;1;1
177220;246;3;152256;787; $40.949.411.764.705.900,00 ;31;1;1
177250;251;1;29061;159; $32.006.666.666.666.700,00 ;31;1;1
177310;96;3;92180;350; $524.469.387.755.102,00 ;31;1;1
177320;667;1;28867;93; $45.244.444.444.444.400,00 ;31;1;1
177330;334;1;41476;376; $16.782.608.695.652.200,00 ;31;1;1
177370;1;1;8739;57; $20.733.333.333.333.300,00 ;31;0;0
177380;311;1;75328;292; $4.058.292.682.926.830,00 ;31;1;1
177390;71;3;106631;327; $4.287.083.333.333.330,00 ;31;0;0
177420;40;1;30257;71; $9.153.076.923.076.920,00 ;31;0;0
177440;182;2;101094;1516; $9.595.081.967.213.120,00 ;31;1;1
177500;243;3;44618;1082; $4.341.463.414.634.150,00 ;31;1;1
177540;90;3;119720;1025; $10.888.235.294.117.600,00 ;31;0;0
177570;65;14;203419;1168; $2.453.248.407.643.310,00 ;31;0;0
177580;65;2;91791;649; $19.535.766.423.357.700,00 ;31;0;0
177600;698;1;15733;165; $15.644.444.444.444.400,00 ;31;1;1
177610;153;1;71278;398; $3.142.105.263.157.890,00 ;31;1;1
177640;6;1;21238;148; $19.394.736.842.105.300,00 ;31;0;0
177650;248;1;9043;40; $39.146.153.846.153.800,00 ;31;1;1
177680;183;2;151031;1061; $2.805.243.902.439.020,00 ;31;1;1
177690;31;3;142544;674; $272.625,00 ;31;0;0
177700;36;3;88913;277; $4.622.903.225.806.450,00 ;31;0;0
177740;162;3;80767;293; $3.436.041.666.666.670,00 ;31;1;1
177810;279;1;8602;26; $4.118,00 ;31;1;1
177830;190;1;10287;53; $22.656.666.666.666.700,00 ;31;1;1
177870;65;3;112729;647; $24.567.441.860.465.100,00 ;31;0;0
177880;306;1;905;3; $3.016.666.666.666.670,00 ;31;1;1
177890;283;1;22590;74; $39.714.285.714.285.700,00 ;31;1;1
177900;4;7;94680;398; $31.065.714.285.714.300,00 ;31;0;0
177910;61;1;10610;46; $2.770,00 ;31;0;0
177960;101;2;36063;101; $35.244.444.444.444.400,00 ;31;1;1
177970;66;1;26107;249; $24.420.454.545.454.500,00 ;31;0;0
177990;37;2;47767;340; $17.914.473.684.210.500,00 ;31;0;0
178000;38;7;70085;553; $16.473.076.923.076.900,00 ;31;0;0
178020;5;2;55304;407; $18.689.333.333.333.300,00 ;31;0;0
178120;334;2;25481;161; $2.392.608.695.652.170,00 ;31;1;1
178130;184;2;118137;665; $2.746.892.857.142.860,00 ;31;1;1
178160;215;3;2912;24; $1.299.375,00 ;31;1;1
178170;160;3;17564;67; $30.093.939.393.939.400,00 ;31;1;1
178190;66;3;148507;389; $4.338,00 ;31;0;0
178270;37;5;190645;1247; $22.405,00 ;31;0;0
178280;127;1;64074;378; $27.870.454.545.454.500,00 ;20;1;1
178300;121;1;11105;27; $6.764.285.714.285.710,00 ;31;1;1
178310;183;1;3540;12; $2.950,00 ;31;1;1
178350;152;1;11414;65; $1.956.315.789.473.680,00 ;31;1;1
178370;31;3;50275;186; $3.214.193.548.387.100,00 ;31;0;0
178380;32;3;108815;931; $17.959.154.929.577.500,00 ;31;0;0
178430;100;1;18793;113; $3.047.027.027.027.030,00 ;31;1;1
178480;251;3;36618;242; $24.564.705.882.352.900,00 ;31;1;1
178490;71;3;45435;69; $11.023.684.210.526.300,00 ;31;0;0
178540;158;1;19950;20; $9.050,00 ;31;1;1
178550;667;1;19763;197; $16.547.058.823.529.400,00 ;31;1;1
178560;121;2;69800;612; $2.341.818.181.818.180,00 ;31;1;1
178580;3;4;140193;679; $4.278.426.966.292.130,00 ;31;0;0
178590;131;1;14821;127; $18.108,00 ;31;1;1
178600;547;1;23390;104; $22.631.034.482.758.600,00 ;31;1;1
178610;61;4;121566;1302; $2.420.754.716.981.130,00 ;31;0;0
178630;31;3;180892;1473; $1.519.438.202.247.190,00 ;31;0;0
178640;32;2;47127;763; $15.395.604.395.604.400,00 ;31;0;0
178670;91;2;22072;168; $18.085.915.492.957.700,00 ;31;1;1
178690;128;3;30331;89; $5.804.285.714.285.710,00 ;31;1;1
178700;93;5;98430;719; $2.224.903.846.153.850,00 ;31;1;1
178730;127;3;82491;612; $5.952.142.857.142.860,00 ;31;1;1
178740;158;1;12276;22; $5.560,00 ;31;1;1
178800;425;1;44758;314; $2.388.846.153.846.150,00 ;31;1;1
178810;131;1;12390;32; $4.295,00 ;31;1;1
178830;159;2;28136;225; $17.033.333.333.333.300,00 ;31;1;1
178840;182;4;67011;854; $16.244.444.444.444.400,00 ;31;1;1
178860;122;2;60351;349; $26.353.846.153.846.200,00 ;31;1;1
178870;305;1;10370;30; $4.470,00 ;31;1;1
178880;31;4;37180;596; $20.392.857.142.857.100,00 ;31;0;0
178890;36;1;8672;35; $4.168.888.888.888.890,00 ;31;0;0
178920;157;1;13445;69; $30.365.384.615.384.600,00 ;31;1;1
178940;246;2;21281;73; $33.718.518.518.518.500,00 ;31;1;1
178970;517;2;37378;156; $29.206.944.444.444.400,00 ;31;1;1
178990;279;1;15580;171; $2.384.375,00 ;31;1;1
179000;308;2;9735;73; $11.333.333.333.333.300,00 ;31;1;1
179010;60;1;9148;24; $43.342.105.263.157.900,00 ;31;0;0
179050;187;2;41894;182; $39.382.142.857.142.900,00 ;31;1;1
179060;189;1;7290;26; $3.825,00 ;31;1;1
179080;698;1;22438;173; $24.770.689.655.172.400,00 ;31;1;1
179120;312;3;11910;63; $3.565,00 ;31;1;1
179130;1;1;19355;189; $17.642.857.142.857.100,00 ;31;0;0
179140;182;1;33265;473; $191.775,00 ;31;1;1
179170;364;1;10713;56; $22.006.896.551.724.100,00 ;31;1;1
179190;2;1;130404;756; $21.630.434.782.608.700,00 ;31;0;0
179200;183;6;175804;1070; $20.613.066.666.666.700,00 ;31;1;1
179210;183;1;19821;137; $21.673.170.731.707.300,00 ;31;1;1
179230;311;1;20750;50; $4.150,00 ;31;1;1
179240;39;3;207672;660; $3.825,00 ;31;0;0
179250;667;1;24408;72; $3.390,00 ;31;1;1
179280;159;1;7070;46; $2.583.529.411.764.710,00 ;31;1;1
179290;253;1;19620;36; $5.450,00 ;31;1;1
179300;184;2;65916;788; $16.857.142.857.142.900,00 ;31;1;1
179320;6;2;94413;587; $24.716.176.470.588.200,00 ;31;0;0
179340;1;1;60452;410; $3.024.736.842.105.260,00 ;31;0;0
179360;243;1;38984;262; $2.384.025.974.025.970,00 ;31;1;1
179370;122;3;143766;902; $2.370,00 ;31;1;1
179390;279;1;7646;40; $22.983.333.333.333.300,00 ;31;1;1
179410;337;1;30456;252; $1.255,00 ;31;1;1
179420;302;1;946;38; $580,00 ;31;1;1
179470;303;1;17668;168; $9.422.222.222.222.220,00 ;31;1;1
